Invoice_ID,Invoice_Date,SKU,Invoice_Amount,Due_Date,Payment_Due
2306,2019-10-21,194,33754,2026-01-30,Yes
2307,2019-10-22,194,32716,2025-09-10,Yes
2308,2019-10-22,543,31025,2024-12-28,NO
2309,2019-10-22,2240,5808,2026-11-19,Yes
2310,2019-07-30,538,48413,2025-06-16,NO
2311,2019-10-22,978,5555,2026-04-05,Yes
2312,2019-10-22,1443,23575,2024-05-20,NO
2313,2019-10-22,978,31478,2024-02-17,NO
2314,2019-10-22,524,44088,2026-05-17,Yes
2315,2019-10-22,498,31300,2025-01-21,NO
2316,2019-10-22,1774,40552,2023-07-26,NO
2317,2019-10-22,1801,13164,2024-03-29,NO
2318,2019-10-22,1803,46622,2023-06-07,NO
2319,2019-10-22,2483,7205,2025-08-07,NO
2320,2019-10-23,560,44174,2026-10-19,Yes
2321,2019-10-23,2535,25809,2025-09-27,Yes
2322,2019-10-23,884,28042,2026-10-04,Yes
2323,2022-10-21,462,44862,2025-10-12,Yes
2324,2019-10-23,166,25572,2026-09-23,Yes
2325,2019-10-23,194,35926,2025-09-17,Yes
2326,2019-10-23,519,8887,2025-11-20,Yes
2327,2022-08-12,642,44617,2024-11-19,NO
2328,2019-10-23,2287,6194,2024-08-08,NO
2329,2022-09-08,160,23158,2026-02-04,Yes
2330,2019-10-23,2142,26722,2023-02-02,NO
2331,2019-10-23,218,6051,2026-04-19,Yes
2332,2019-10-23,1801,23037,2025-09-21,Yes
2333,2019-10-23,2447,39739,2025-05-12,NO
2334,2019-10-23,2443,40418,2023-03-25,NO
2335,2019-10-23,2289,21912,2026-08-07,Yes
2336,2019-10-23,2289,30765,2026-11-05,Yes
2337,2019-10-23,2014,15466,2023-04-24,NO
2338,2019-10-23,2031,18719,2024-01-12,NO
2339,2019-10-23,1748,23874,2024-05-23,NO
2340,2019-10-23,130,24291,2026-10-25,Yes
2341,2019-10-23,140,18801,2024-06-28,NO
2342,2019-10-23,70,36131,2024-02-23,NO
2343,2019-10-23,68,26219,2024-09-11,NO
2344,2019-10-23,215,49827,2024-12-30,NO
2345,2019-10-23,2186,17434,2024-09-11,NO
2346,2019-10-23,2501,7391,2023-11-11,NO
2347,2019-10-23,191,18735,2024-11-22,NO
2348,2022-02-28,78,39790,2026-10-28,Yes
2349,2019-10-24,853,7521,2023-05-10,NO
2350,2019-10-24,978,11774,2025-08-12,NO
2351,2019-10-24,519,20978,2024-06-15,NO
2352,2019-10-24,519,16267,2023-02-01,NO
2353,2019-10-24,793,37361,2023-12-21,NO
2354,2019-10-24,1392,40838,2023-07-25,NO
2355,2019-10-24,523,17145,2024-11-24,NO
2356,2019-10-24,529,48228,2024-07-13,NO
2357,2019-10-24,504,17550,2025-10-19,Yes
2358,2019-10-24,529,9993,2026-02-09,Yes
2359,2019-10-24,523,49574,2024-05-23,NO
2360,2019-10-24,523,12371,2025-07-13,NO
2361,2019-10-24,1780,9822,2026-02-19,Yes
2362,2019-10-24,1773,29501,2026-05-13,Yes
2363,2019-10-24,519,10443,2026-01-30,Yes
2364,2019-10-25,1796,14296,2026-05-16,Yes
2365,2019-10-25,2424,6958,2026-03-31,Yes
2366,2022-10-06,2852,18611,2025-10-19,Yes
2367,2019-10-25,525,49042,2024-02-01,NO
2368,2019-10-25,541,36562,2026-09-22,Yes
2369,2019-10-25,2216,14651,2025-07-14,NO
2370,2019-10-25,525,24210,2023-02-02,NO
2371,2019-10-25,523,39804,2026-11-03,Yes
2372,2020-03-21,2519,18204,2024-10-28,NO
2373,2019-10-25,191,24701,2026-07-18,Yes
2374,2019-10-25,678,28803,2025-09-02,Yes
2375,2019-10-25,695,9687,2026-03-28,Yes
2376,2019-10-25,790,36247,2023-10-02,NO
2377,2019-10-25,663,23849,2024-09-17,NO
2378,2019-10-25,129,35511,2026-04-25,Yes
2379,2019-10-26,807,18870,2024-05-06,NO
2380,2019-10-26,523,28207,2025-03-13,NO
2381,2019-10-26,525,21495,2026-12-26,Yes
2382,2019-10-26,560,49116,2023-10-17,NO
2383,2019-10-26,558,44177,2025-01-10,NO
2384,2019-10-26,978,28957,2023-10-16,NO
2385,2020-07-10,224,35805,2025-09-12,Yes
2386,2019-10-26,522,9093,2024-07-19,NO
2387,2019-10-26,1729,18783,2024-12-08,NO
2388,2019-10-26,51,18336,2024-11-16,NO
2389,2019-10-26,1456,42887,2026-06-12,Yes
2390,2019-10-26,1780,5098,2023-07-17,NO
2391,2019-10-26,1644,19124,2023-09-07,NO
2392,2019-10-26,2528,43242,2024-07-10,NO
2393,2019-10-26,529,27437,2023-01-10,NO
2394,2019-10-26,134,41137,2024-08-02,NO
2395,2019-10-26,140,16254,2024-01-18,NO
2396,2019-10-26,379,7440,2023-09-26,NO
2397,2019-12-20,170,5465,2025-01-11,NO
2398,2019-10-28,535,22031,2023-12-30,NO
2399,2019-10-28,950,25211,2025-01-16,NO
2400,2019-10-28,525,26470,2025-07-08,NO
2401,2019-10-28,504,17868,2024-04-28,NO
2402,2019-10-28,530,13040,2025-12-20,Yes
2403,2019-07-25,112,19160,2023-03-06,NO
2404,2021-06-16,95,17886,2024-08-22,NO
2405,2019-10-28,1348,24292,2023-09-21,NO
2406,2019-10-28,978,24613,2026-08-17,Yes
2407,2019-10-28,522,21950,2025-05-27,NO
2408,2019-10-28,529,40417,2024-05-02,NO
2409,2019-10-28,525,26203,2024-07-27,NO
2410,2019-10-28,978,47678,2025-05-01,NO
2411,2019-10-28,1408,21594,2025-07-06,NO
2412,2019-10-28,522,5791,2024-12-30,NO
2413,2019-10-28,130,32479,2025-06-02,NO
2414,2019-10-28,226,48095,2024-10-11,NO
2415,2019-10-28,2117,47818,2023-03-19,NO
2416,2019-10-28,557,19374,2024-02-05,NO
2417,2019-10-28,525,12348,2024-03-31,NO
2418,2019-10-28,523,39967,2026-07-09,Yes
2419,2019-10-28,525,38160,2025-11-02,Yes
2420,2019-10-28,519,27825,2023-01-16,NO
2421,2019-10-28,166,33613,2025-05-23,NO
2422,2019-10-28,1780,11036,2024-12-22,NO
2423,2019-10-28,1774,26499,2025-10-18,Yes
2424,2019-10-28,1801,44106,2024-02-14,NO
2425,2019-10-28,1803,18035,2023-07-10,NO
2426,2019-10-28,523,6689,2023-02-13,NO
2427,2019-10-28,530,32780,2025-04-18,NO
2428,2019-10-28,541,12737,2026-03-16,Yes
2429,2022-02-23,613,39656,2024-08-12,NO
2430,2021-09-30,2528,16292,2024-09-11,NO
2431,2019-10-28,2375,34615,2023-06-07,NO
2432,2019-10-28,166,49138,2025-10-31,Yes
2433,2019-10-28,71,38872,2024-03-03,NO
2434,2019-10-28,194,30965,2025-11-29,Yes
2435,2019-10-28,197,41987,2023-06-11,NO
2436,2019-10-28,669,22956,2026-09-08,Yes
2437,2019-10-28,567,15251,2023-01-18,NO
2438,2019-10-28,950,32392,2026-10-26,Yes
2439,2019-10-28,773,26386,2024-05-07,NO
2440,2019-10-28,1278,33201,2025-03-21,NO
2441,2019-10-28,530,22326,2023-11-28,NO
2442,2020-03-12,2852,8847,2024-12-21,NO
2443,2019-10-29,166,17516,2024-11-21,NO
2444,2019-10-29,1776,34711,2025-04-22,NO
2445,2019-10-29,2424,19836,2026-08-22,Yes
2446,2019-10-29,523,12378,2023-04-05,NO
2447,2019-10-29,525,8387,2025-11-29,Yes
2448,2019-07-05,172,35499,2025-08-23,Yes
2449,2019-10-29,1780,15165,2024-10-17,NO
2450,2019-10-29,525,21773,2023-01-12,NO
2451,2019-10-29,1780,10274,2025-03-28,NO
2452,2019-10-29,1780,38801,2023-08-03,NO
2453,2019-10-29,1778,12432,2025-10-04,Yes
2454,2019-10-29,1776,25506,2025-03-06,NO
2455,2019-10-29,529,38970,2025-08-16,Yes
2456,2019-10-29,532,29333,2024-08-20,NO
2457,2019-10-29,525,34070,2025-10-23,Yes
2458,2019-10-29,573,30894,2025-02-15,NO
2459,2019-10-29,497,42412,2024-12-07,NO
2460,2019-10-29,2416,27563,2023-02-17,NO
2461,2019-10-29,543,37046,2025-11-28,Yes
2462,2019-10-29,567,10344,2025-01-02,NO
2463,2019-10-29,1454,44989,2024-12-26,NO
2464,2019-10-29,950,46410,2025-08-02,NO
2465,2019-10-29,519,25395,2024-11-02,NO
2466,2019-10-29,583,27928,2025-07-21,NO
2467,2019-10-29,981,24581,2025-10-30,Yes
2468,2019-10-29,527,13520,2025-01-01,NO
2469,2019-10-29,558,16135,2025-03-17,NO
2470,2019-10-29,1777,17527,2024-12-20,NO
2471,2019-10-29,2422,45860,2025-12-08,Yes
2472,2019-10-29,519,29752,2026-09-14,Yes
2473,2019-10-29,2222,8847,2023-01-19,NO
2474,2019-10-29,1778,37111,2024-12-04,NO
2475,2019-10-30,793,32090,2024-11-26,NO
2476,2019-10-30,68,29788,2025-04-30,NO
2477,2019-10-30,224,39191,2023-09-10,NO
2478,2019-10-30,215,28507,2024-02-23,NO
2479,2019-10-30,172,11300,2026-05-23,Yes
2480,2019-10-30,525,19015,2026-03-02,Yes
2481,2019-10-30,523,41608,2023-09-13,NO
2482,2019-10-30,181,44289,2025-09-29,Yes
2483,2019-10-30,524,48785,2023-08-14,NO
2484,2019-10-30,525,12352,2026-12-08,Yes
2485,2019-10-30,574,43348,2025-04-27,NO
2486,2019-10-30,1456,45249,2023-09-30,NO
2487,2019-10-30,503,35223,2025-02-09,NO
2488,2019-10-30,2398,15268,2024-10-01,NO
2489,2019-10-30,503,32949,2024-05-15,NO
2490,2019-10-30,678,45730,2026-08-03,Yes
2491,2019-10-30,2528,43634,2023-01-30,NO
2492,2019-10-30,130,32696,2025-01-09,NO
2493,2019-10-30,2424,45625,2025-03-20,NO
2494,2019-10-30,1773,18589,2023-06-17,NO
2495,2019-10-30,71,35396,2025-05-25,NO
2496,2019-10-30,525,37364,2023-10-14,NO
2497,2019-10-30,520,33563,2026-09-20,Yes
2498,2019-10-30,1062,20056,2026-06-17,Yes
2499,2019-10-31,535,19235,2026-04-08,Yes
2500,2019-10-31,709,34266,2026-12-24,Yes
2501,2019-10-31,2522,34177,2023-02-28,NO
2502,2019-10-31,2117,31265,2025-03-06,NO
2503,2019-10-31,1793,46442,2026-07-05,Yes
2504,2019-10-31,574,48097,2025-08-01,NO
2505,2019-10-31,573,39464,2025-12-06,Yes
2506,2019-10-31,557,40812,2025-09-19,Yes
2507,2019-10-31,166,46332,2024-03-03,NO
2508,2019-10-31,218,38294,2026-10-16,Yes
2509,2019-10-31,194,48735,2023-01-22,NO
2510,2019-10-31,709,35738,2025-03-21,NO
2511,2019-10-31,525,16739,2024-07-14,NO
2512,2019-10-31,519,38499,2025-05-09,NO
2513,2019-10-31,2229,48649,2025-06-24,NO
2514,2019-10-31,2394,7550,2025-06-15,NO
2515,2019-10-31,573,13777,2024-10-03,NO
2516,2019-10-31,2117,20606,2026-09-09,Yes
2517,2019-07-19,353,48220,2023-05-01,NO
2518,2019-10-31,538,18054,2025-04-17,NO
2519,2019-10-31,538,42084,2026-10-09,Yes
2520,2019-10-31,538,43431,2025-07-01,NO
2521,2019-10-31,538,31306,2026-09-14,Yes
2522,2019-10-31,538,24732,2024-05-22,NO
2523,2019-10-31,538,18861,2024-12-04,NO
2524,2019-10-31,538,48483,2023-05-02,NO
2525,2019-10-31,1405,12459,2023-09-03,NO
2526,2019-10-31,2144,25586,2024-07-08,NO
2527,2019-11-01,1780,18197,2026-10-03,Yes
2528,2019-11-01,184,32984,2026-06-06,Yes
2529,2019-11-01,543,26942,2025-08-28,Yes
2530,2019-11-01,2216,39126,2023-02-22,NO
2531,2019-11-01,534,47242,2023-08-29,NO
2532,2019-11-01,2424,23979,2023-11-28,NO
2533,2019-11-01,1292,21379,2026-09-17,Yes
2534,2019-11-01,1540,44710,2026-09-09,Yes
2535,2019-11-01,503,8550,2026-12-26,Yes
2536,2019-11-01,2275,15957,2026-03-07,Yes
2537,2019-11-01,813,16712,2025-03-26,NO
2538,2019-11-01,519,27650,2025-08-23,Yes
2539,2020-07-28,1980,47943,2025-05-29,NO
2540,2019-11-01,194,16191,2026-04-25,Yes
2541,2019-11-01,140,37299,2026-01-12,Yes
2542,2019-11-01,166,26106,2025-10-29,Yes
2543,2019-11-01,680,49029,2025-07-09,NO
2544,2019-11-02,2325,31274,2025-04-20,NO
2545,2019-11-02,532,31498,2023-08-13,NO
2546,2019-11-02,224,38759,2026-10-22,Yes
2547,2019-11-02,567,41994,2023-06-28,NO
2548,2019-11-02,497,46917,2023-07-04,NO
2549,2019-11-02,1456,47863,2024-08-15,NO
2550,2019-11-02,1061,27449,2023-01-23,NO
2551,2019-11-02,1422,49170,2026-01-12,Yes
2552,2019-11-02,2122,11558,2025-09-08,Yes
2553,2019-11-02,2336,46268,2023-02-02,NO
2554,2019-11-02,2528,41766,2023-07-26,NO
2555,2019-11-02,818,37274,2026-03-02,Yes
2556,2019-11-02,525,44490,2025-08-25,Yes
2557,2019-11-02,519,5378,2026-08-21,Yes
2558,2019-11-02,519,25107,2026-09-29,Yes
2559,2019-11-02,1779,47425,2025-08-12,NO
2560,2019-11-02,1807,29579,2026-08-12,Yes
2561,2019-11-02,2375,17580,2025-10-30,Yes
2562,2019-09-27,542,26751,2023-03-30,NO
2563,2019-11-02,1515,47431,2024-02-05,NO
2564,2019-11-02,92,31101,2023-10-04,NO
2565,2019-11-02,166,22860,2024-08-25,NO
2566,2021-10-30,2132,41827,2023-01-14,NO
2567,2019-11-02,654,31876,2023-10-13,NO
2568,2019-11-02,652,42987,2025-01-11,NO
2569,2019-11-02,703,18661,2026-02-21,Yes
2570,2019-11-02,773,43306,2024-09-18,NO
2571,2019-11-04,92,49682,2026-01-24,Yes
2572,2019-11-04,1801,6128,2026-08-09,Yes
2573,2019-11-04,716,12129,2025-03-07,NO
2574,2019-11-04,2364,15847,2024-12-15,NO
2575,2019-11-04,2364,16687,2026-08-04,Yes
2576,2019-11-04,2364,42264,2025-04-11,NO
2577,2019-11-04,561,29469,2025-10-09,Yes
2578,2019-11-04,2375,43406,2023-08-24,NO
2579,2019-11-04,2375,24742,2025-07-13,NO
2580,2019-11-04,743,44461,2024-01-09,NO
2581,2019-11-04,2216,24286,2024-11-24,NO
2582,2020-06-19,2329,28422,2024-09-18,NO
2583,2019-06-18,219,37795,2026-12-22,Yes
2584,2019-11-04,2222,18846,2026-07-14,Yes
2585,2019-11-04,2375,21519,2025-04-22,NO
2586,2019-11-04,2535,13450,2025-12-23,Yes
2587,2019-11-04,1794,25449,2023-06-16,NO
2588,2019-11-04,2047,10676,2026-03-07,Yes
2589,2019-11-04,1448,21348,2024-05-17,NO
2590,2019-11-04,1259,45446,2023-02-24,NO
2591,2019-11-04,118,25040,2026-01-16,Yes
2592,2019-11-04,51,19533,2023-04-07,NO
2593,2019-11-04,71,11732,2025-10-30,Yes
2594,2019-11-04,70,40296,2024-05-18,NO
2595,2019-11-04,166,8687,2026-07-04,Yes
2596,2019-11-04,486,15566,2023-02-03,NO
2597,2019-11-04,773,5390,2023-03-29,NO
2598,2019-11-04,773,17694,2023-07-28,NO
2599,2019-11-04,978,48039,2026-08-14,Yes
2600,2019-11-04,978,21129,2025-08-26,Yes
2601,2019-11-05,2216,29123,2023-07-17,NO
2602,2019-11-05,2424,33299,2026-06-27,Yes
2603,2019-11-05,1868,12589,2026-10-23,Yes
2604,2019-11-05,1744,17133,2024-04-11,NO
2605,2019-11-05,2456,38136,2025-10-22,Yes
2606,2019-11-05,2222,19680,2024-11-02,NO
2607,2019-11-05,2330,26012,2024-01-11,NO
2608,2019-11-05,166,36156,2026-01-25,Yes
2609,2019-11-05,166,36009,2024-09-27,NO
2610,2019-11-05,172,7076,2024-07-23,NO
2611,2019-11-05,2416,14625,2023-11-27,NO
2612,2019-11-05,525,12909,2023-02-27,NO
2613,2019-11-05,1786,25718,2025-09-04,Yes
2614,2019-11-05,2424,8515,2023-12-14,NO
2615,2019-11-05,2222,25006,2026-07-08,Yes
2616,2019-11-05,129,35243,2025-01-10,NO
2617,2019-11-05,562,46622,2026-03-23,Yes
2618,2019-11-05,651,32095,2025-06-28,NO
2619,2019-11-05,992,30203,2026-05-18,Yes
2620,2019-11-05,775,22510,2024-10-04,NO
2621,2019-11-05,826,17215,2023-05-14,NO
2622,2019-11-06,2174,8677,2024-07-22,NO
2623,2019-11-06,906,12940,2024-07-03,NO
2624,2019-11-06,166,43695,2026-01-24,Yes
2625,2019-11-06,580,45018,2023-08-05,NO
2626,2019-11-06,138,5309,2023-06-22,NO
2627,2019-11-06,519,31068,2023-06-29,NO
2628,2019-11-06,525,48702,2026-08-03,Yes
2629,2019-11-06,530,20468,2025-10-31,Yes
2630,2019-11-06,529,17484,2025-09-25,Yes
2631,2019-11-06,541,17812,2025-03-03,NO
2632,2019-11-06,70,14970,2023-12-19,NO
2633,2019-11-06,888,16825,2026-06-19,Yes
2634,2019-11-06,977,5507,2026-02-07,Yes
2635,2019-05-10,1780,48580,2023-12-17,NO
2636,2019-11-06,1132,11717,2026-01-24,Yes
2637,2019-11-06,2222,7043,2025-12-27,Yes
2638,2019-11-06,2478,20119,2024-11-21,NO
2639,2019-04-29,1428,11608,2023-10-05,NO
2640,2019-11-07,1307,40361,2026-06-26,Yes
2641,2019-11-07,2294,43766,2025-02-06,NO
2642,2019-11-07,546,21520,2026-01-12,Yes
2643,2019-11-07,1456,23580,2024-01-16,NO
2644,2019-11-07,172,30351,2025-04-18,NO
2645,2019-11-07,813,15990,2025-02-06,NO
2646,2019-11-07,2335,44777,2025-07-14,NO
2647,2019-11-07,1729,41106,2025-04-06,NO
2648,2019-11-07,2180,39624,2025-08-10,NO
2649,2019-11-07,499,7001,2023-11-15,NO
2650,2019-11-07,520,9717,2023-09-11,NO
2651,2019-11-07,651,40831,2025-05-11,NO
2652,2019-11-07,978,27266,2026-10-26,Yes
2653,2019-11-07,197,19036,2026-06-25,Yes
2654,2019-11-07,1133,36713,2026-06-24,Yes
2655,2019-11-07,2267,6819,2023-09-12,NO
2656,2021-12-29,529,14839,2025-10-12,Yes
2657,2019-11-08,787,32811,2024-02-04,NO
2658,2019-11-08,194,28813,2024-12-12,NO
2659,2019-11-08,2433,45275,2023-02-13,NO
2660,2019-11-08,1366,7219,2024-08-20,NO
2661,2019-11-08,1774,5049,2026-11-24,Yes
2662,2019-11-08,787,35239,2023-05-08,NO
2663,2019-11-08,530,28821,2025-01-16,NO
2664,2019-11-08,2380,40477,2024-11-18,NO
2665,2019-11-08,2123,9712,2023-11-02,NO
2666,2019-11-08,2483,10382,2024-03-27,NO
2667,2019-11-08,2478,15906,2024-11-02,NO
2668,2019-11-08,2375,26100,2025-11-30,Yes
2669,2019-11-08,2424,25266,2025-05-03,NO
2670,2019-11-08,1527,40068,2025-10-25,Yes
2671,2019-11-08,128,17475,2026-04-24,Yes
2672,2019-11-09,906,37731,2023-05-02,NO
2673,2019-11-09,1748,14653,2026-08-25,Yes
2674,2019-11-09,573,27251,2024-08-03,NO
2675,2019-11-14,1786,17057,2026-08-27,Yes
2676,2019-11-09,573,6854,2024-01-25,NO
2677,2019-11-09,567,15088,2025-07-19,NO
2678,2019-11-09,565,31430,2023-05-27,NO
2679,2019-11-09,558,36721,2025-02-12,NO
2680,2019-11-09,541,31359,2023-11-14,NO
2681,2019-11-09,543,38894,2025-03-10,NO
2682,2019-11-09,2375,43987,2026-11-20,Yes
2683,2019-11-09,530,37946,2025-10-31,Yes
2684,2019-11-09,220,34256,2024-01-28,NO
2685,2022-03-28,1354,36988,2026-11-13,Yes
2686,2019-11-09,215,42901,2025-01-17,NO
2687,2019-11-09,191,27911,2025-10-09,Yes
2688,2019-08-21,172,5895,2026-09-03,Yes
2689,2019-11-09,1780,21273,2025-01-14,NO
2690,2019-11-09,1776,25747,2026-02-27,Yes
2691,2019-11-09,2360,18315,2026-12-28,Yes
2692,2019-11-09,2416,36059,2025-05-15,NO
2693,2019-11-09,2416,13617,2023-10-03,NO
2694,2019-11-09,530,9521,2025-02-13,NO
2695,2019-11-09,525,6868,2026-10-28,Yes
2696,2019-11-09,541,14351,2023-09-19,NO
2697,2019-11-09,525,19684,2023-09-11,NO
2698,2019-11-09,530,6946,2026-06-16,Yes
2699,2019-11-09,529,20365,2023-08-06,NO
2700,2019-11-09,1776,22370,2024-06-06,NO
2701,2019-11-09,1780,8819,2023-12-29,NO
2702,2019-11-09,2523,29999,2026-05-13,Yes
2703,2019-11-09,1786,7512,2023-09-10,NO
2704,2019-10-10,2282,22289,2025-02-02,NO
2705,2019-11-09,166,18712,2024-09-09,NO
2706,2019-11-09,51,47578,2026-01-14,Yes
2707,2019-11-09,1807,23154,2024-12-24,NO
2708,2019-11-09,1748,45684,2026-03-25,Yes
2709,2019-02-19,2528,12374,2026-11-14,Yes
2710,2019-11-11,731,30637,2024-06-28,NO
2711,2019-11-11,1774,34243,2026-05-04,Yes
2712,2019-11-11,529,14440,2023-06-20,NO
2713,2019-11-11,530,44767,2026-05-31,Yes
2714,2019-11-11,519,29346,2026-09-06,Yes
2715,2019-11-11,539,46008,2025-04-26,NO
2716,2019-11-11,1776,39507,2025-12-20,Yes
2717,2019-11-11,530,5566,2026-12-03,Yes
2718,2019-11-11,1776,38605,2026-11-03,Yes
2719,2019-11-11,543,27137,2025-10-02,Yes
2720,2019-11-11,526,13867,2024-09-02,NO
2721,2019-11-11,525,35698,2025-09-01,Yes
2722,2019-11-11,519,34182,2024-07-31,NO
2723,2019-11-11,166,23213,2023-08-31,NO
2724,2019-11-11,525,26934,2023-11-27,NO
2725,2019-11-11,1780,12065,2026-05-10,Yes
2726,2019-11-11,1776,10964,2023-09-22,NO
2727,2019-11-11,530,31209,2025-11-14,Yes
2728,2019-11-11,2416,24114,2026-09-06,Yes
2729,2019-11-11,2375,30738,2026-03-05,Yes
2730,2019-11-11,1133,49848,2026-09-17,Yes
2731,2019-11-11,526,30344,2024-02-26,NO
2732,2019-11-11,1780,29859,2026-01-11,Yes
2733,2019-10-11,218,20842,2025-09-25,Yes
2734,2019-11-11,2482,18947,2023-06-25,NO
2735,2019-11-11,654,37181,2023-07-17,NO
2736,2019-11-11,530,44176,2026-05-04,Yes
2737,2019-11-11,529,41930,2023-02-13,NO
2738,2019-11-11,519,17272,2026-01-02,Yes
2739,2019-11-11,1780,46079,2026-07-19,Yes
2740,2019-11-11,2416,45169,2024-05-22,NO
2741,2019-11-11,978,34395,2025-07-18,NO
2742,2019-11-08,186,28675,2024-02-12,NO
2743,2019-11-11,519,15932,2023-12-02,NO
2744,2019-11-11,530,6011,2025-02-01,NO
2745,2019-11-11,1780,38767,2026-12-19,Yes
2746,2019-11-11,1079,9296,2023-04-30,NO
2747,2019-11-11,194,30789,2024-04-04,NO
2748,2019-11-11,518,34709,2024-04-06,NO
2749,2019-11-11,654,28762,2024-02-02,NO
2750,2019-11-11,194,17991,2024-11-26,NO
2751,2019-11-11,194,35813,2025-08-04,NO
2752,2019-11-11,197,11914,2025-09-08,Yes
2753,2019-11-11,519,44980,2025-02-01,NO
2754,2019-11-11,166,29473,2024-06-01,NO
2755,2019-11-11,2391,26772,2023-04-08,NO
2756,2019-11-11,1813,47007,2025-09-17,Yes
2757,2019-11-11,1133,31232,2026-05-12,Yes
2758,2019-11-11,1132,12965,2025-05-26,NO
2759,2019-11-11,1133,28633,2026-03-24,Yes
2760,2019-11-11,1773,10731,2025-03-13,NO
2761,2019-11-11,1711,26310,2025-03-27,NO
2762,2019-11-11,2161,36330,2024-07-12,NO
2763,2019-11-11,2031,48577,2023-01-09,NO
2764,2019-11-11,2416,49485,2023-09-25,NO
2765,2019-11-11,2289,43968,2025-04-26,NO
2766,2019-11-11,2222,39431,2025-12-21,Yes
2767,2019-11-11,2222,47756,2023-07-28,NO
2768,2019-11-11,2222,12405,2023-09-26,NO
2769,2019-11-11,2354,7426,2025-09-26,Yes
2770,2019-11-11,2325,14819,2023-04-14,NO
2771,2019-11-12,133,38974,2023-05-23,NO
2772,2019-11-12,2180,35703,2026-10-29,Yes
2773,2019-11-12,2436,16332,2025-09-20,Yes
2774,2019-11-12,519,19524,2024-10-13,NO
2775,2019-11-12,709,16817,2025-03-12,NO
2776,2019-11-12,2433,28770,2024-09-23,NO
2777,2019-11-12,2494,5343,2023-12-17,NO
2778,2019-11-12,1515,37736,2023-05-03,NO
2779,2019-11-12,529,40369,2024-03-10,NO
2780,2019-11-12,530,15492,2025-06-21,NO
2781,2019-11-12,194,34566,2026-07-25,Yes
2782,2019-11-12,539,49160,2025-02-08,NO
2783,2019-11-12,226,26265,2026-11-05,Yes
2784,2019-11-12,223,27973,2025-09-29,Yes
2785,2019-11-12,2041,9006,2024-08-15,NO
2786,2019-11-12,528,24053,2024-05-03,NO
2787,2019-11-12,525,14313,2025-08-07,NO
2788,2019-11-12,724,39689,2023-06-26,NO
2789,2019-11-12,698,9605,2026-04-16,Yes
2790,2019-11-12,800,37900,2024-04-22,NO
2791,2019-11-12,993,21776,2025-11-11,Yes
2792,2019-11-12,140,16618,2026-12-01,Yes
2793,2019-11-12,51,38834,2026-11-06,Yes
2794,2019-11-12,118,7978,2023-03-15,NO
2795,2019-11-12,2026,20733,2026-03-13,Yes
2796,2019-11-12,1983,45179,2024-11-12,NO
2797,2019-11-12,1855,24050,2024-03-20,NO
2798,2019-11-12,1579,46057,2024-02-17,NO
2799,2019-11-12,1295,41738,2023-05-20,NO
2800,2019-11-12,2471,9005,2024-01-20,NO
2801,2019-11-12,2375,29724,2024-06-13,NO
2802,2019-11-13,992,13403,2024-10-19,NO
2803,2019-11-13,491,44747,2023-04-15,NO
2804,2019-11-13,1827,17959,2025-01-10,NO
2805,2019-11-13,1776,44212,2025-02-01,NO
2806,2019-11-13,526,5912,2025-04-16,NO
2807,2019-11-13,529,12793,2024-02-04,NO
2808,2019-11-13,1748,9723,2023-03-23,NO
2809,2019-11-13,2222,21320,2024-10-20,NO
2810,2019-11-13,1776,19057,2026-05-20,Yes
2811,2019-11-13,1780,43076,2026-07-18,Yes
2812,2019-11-13,525,47067,2023-05-12,NO
2813,2019-11-13,567,15233,2024-05-09,NO
2814,2019-11-13,1408,40741,2023-02-03,NO
2815,2019-11-13,530,37388,2023-12-27,NO
2816,2019-11-13,161,26683,2025-05-06,NO
2817,2019-11-13,138,19236,2023-12-30,NO
2818,2019-11-13,978,27180,2023-05-06,NO
2819,2019-11-13,166,23780,2023-11-20,NO
2820,2019-11-13,195,27414,2025-05-26,NO
2821,2019-11-13,1777,43139,2023-10-30,NO
2822,2020-10-10,129,41113,2023-08-27,NO
2823,2019-11-13,1776,16903,2023-08-06,NO
2824,2019-11-13,1801,25054,2024-07-02,NO
2825,2019-11-13,166,33342,2026-04-09,Yes
2826,2019-11-13,216,9913,2026-12-01,Yes
2827,2019-11-13,172,26624,2026-09-26,Yes
2828,2019-11-13,224,22976,2026-01-28,Yes
2829,2019-11-13,560,6870,2025-12-10,Yes
2830,2019-11-13,223,48176,2025-04-09,NO
2831,2019-11-13,223,42470,2024-05-07,NO
2832,2019-11-13,471,41571,2023-09-30,NO
2833,2019-11-13,51,17155,2023-02-04,NO
2834,2019-11-13,71,30596,2026-10-22,Yes
2835,2019-11-13,654,17449,2024-10-23,NO
2836,2019-11-13,1001,12354,2025-04-30,NO
2837,2019-11-13,729,49487,2026-01-17,Yes
2838,2019-11-13,842,36190,2025-11-24,Yes
2839,2019-11-13,1835,43036,2026-04-28,Yes
2840,2019-11-13,1133,18318,2026-12-07,Yes
2841,2019-11-13,2289,6300,2024-12-11,NO
2842,2022-03-18,2424,27117,2024-05-07,NO
2843,2019-11-14,2349,27550,2023-12-23,NO
2844,2019-11-14,1109,36769,2026-07-26,Yes
2845,2019-11-14,1774,21722,2024-03-30,NO
2846,2019-11-14,525,21848,2023-09-02,NO
